respondent_id,h1n1_vaccine,seasonal_vaccine
26817,0.106554821133614,0.799417436122894
26818,0.126888051629066,0.296139687299728
26819,0.169629320502281,0.0494007468223572
26820,0.128779008984566,0.286010712385178
26821,0.190072447061539,0.57522439956665
26822,0.28893905878067,0.789616942405701
26823,0.145287021994591,0.394708216190338
26824,0.00706809759140015,0.587736129760742
26825,0.237505212426186,0.683881044387817
26826,0.110087499022484,0.762392580509186
26827,0.0924263447523117,0.165913343429565
26828,0.114804565906525,0.719762086868286
26829,0.626153469085693,0.901771187782288
26830,0.0584840923547745,0.8458411693573
26831,0.201866716146469,0.851786971092224
26832,0.117946356534958,0.673563718795776
26833,0.01,0.197010457515717
26834,0.157370045781136,0.293105185031891
26835,0.543704569339752,0.856219172477722
26836,0.10220567882061,0.59181010723114
26837,0.0395839512348175,0.01
26838,0.116326108574867,0.555338859558105
26839,0.0447847992181778,0.805736482143402
26840,0.0884010493755341,0.103235423564911
26841,0.481655061244965,0.741933703422546
26842,0.0868107378482819,0.179148077964783
26843,0.0280562937259674,0.01
26844,0.132822260260582,0.515104532241821
26845,0.019479364156723,0.52495926618576
26846,0.110795840620995,0.774606108665466
26847,0.293724358081818,0.242048859596252
26848,0.0914130508899689,0.788567543029785
26849,0.132866948843002,0.831290483474731
26850,0.633826613426208,0.613796889781952
26851,0.0464349687099457,0.0341940522193909
26852,0.126579865813255,0.261479914188385
26853,0.454549223184586,0.520459473133087
26854,0.0143021941184998,0.0163223743438721
26855,0.448070347309113,0.85889345407486
26856,0.0704534947872162,0.01
26857,0.520601868629456,0.190668046474457
26858,0.0804254114627838,0.718062579631805
26859,0.13550129532814,0.244297921657562
26860,0.191928714513779,0.275285840034485
26861,0.117398217320442,0.155279934406281
26862,0.131265878677368,0.321766018867493
26863,0.184796452522278,0.287857562303543
26864,0.373007297515869,0.554747223854065
26865,0.00730127096176147,0.01
26866,0.142371088266373,0.724285483360291
26867,0.146696627140045,0.186511754989624
26868,0.901171565055847,0.914967238903046
26869,0.0328365117311478,0.169163078069687
26870,0.529079973697662,0.777364432811737
26871,0.0633214563131332,0.01
26872,0.121516332030296,0.254979997873306
26873,0.134383425116539,0.762555480003357
26874,0.101311415433884,0.19554391503334
26875,0.47975292801857,0.873138427734375
26876,0.126607686281204,0.222348690032959
26877,0.0629212558269501,0.109081566333771
26878,0.166598320007324,0.226224094629288
26879,0.01,0.01
26880,0.01,0.01
26881,0.0492977797985077,0.143342345952988
26882,0.0472442358732224,0.141827404499054
26883,0.0659491717815399,0.285085886716843
26884,0.118816673755646,0.394205570220947
26885,0.447052359580994,0.80637389421463
26886,0.120713874697685,0.807433664798737
26887,0.6179239153862,0.909528017044067
26888,0.783913493156433,0.906499624252319
26889,0.0240620672702789,0.221702992916107
26890,0.216296344995499,0.475137591362
26891,0.52838796377182,0.713419675827026
26892,0.113130524754524,0.876914322376251
26893,0.0741077810525894,0.19632351398468
26894,0.164304479956627,0.331854254007339
26895,0.109452545642853,0.880711197853088
26896,0.0922555029392242,0.11974224448204
26897,0.0819296091794968,0.390883564949036
26898,0.0588555335998535,0.738645434379578
26899,0.0747405886650085,0.0621381998062134
26900,0.122801586985588,0.278237164020538
26901,0.0760174989700317,0.359338700771332
26902,0.16971942782402,0.821626126766205
26903,0.123522445559502,0.01
26904,0.0660824030637741,0.269111305475235
26905,0.289692044258118,0.850871443748474
26906,0.0850093066692352,0.332412898540497
26907,0.01,0.306574910879135
26908,0.0837244093418121,0.853233277797699
26909,0.01,0.123009413480759
26910,0.0778414160013199,0.368671178817749
26911,0.0673511624336243,0.0162112712860107
26912,0.457871913909912,0.883124828338623
26913,0.725269556045532,0.847915709018707
26914,0.128399848937988,0.257085174322128
26915,0.113676935434341,0.580858469009399
26916,0.120821684598923,0.296847343444824
26917,0.01,0.01
26918,0.737721085548401,0.910243511199951
26919,0.121094226837158,0.809414148330688
26920,0.0994423031806946,0.181570798158646
26921,0.0454877614974976,0.787379741668701
26922,0.0255787223577499,0.779572367668152
26923,0.242234602570534,0.567411065101624
26924,0.69122052192688,0.868586897850037
26925,0.202252119779587,0.698216021060944
26926,0.979013800621033,0.666173934936523
26927,0.306771725416183,0.624727964401245
26928,0.151577830314636,0.522363245487213
26929,0.124594196677208,0.188403248786926
26930,0.840584754943848,0.994348526000977
26931,0.140139520168304,0.516903817653656
26932,0.0888258367776871,0.817872285842896
26933,0.0753634572029114,0.521307826042175
26934,0.365473121404648,0.764173150062561
26935,0.144927740097046,0.616982519626617
26936,0.257847607135773,0.16075798869133
26937,0.290908217430115,0.778011739253998
26938,0.114589631557465,0.0298303365707397
26939,0.0531505644321442,0.01
26940,0.0114915668964386,0.01
26941,0.120137020945549,0.34002897143364
26942,0.454158782958984,0.805557489395142
26943,0.132042020559311,0.649592876434326
26944,0.10663115978241,0.202460706233978
26945,0.122510850429535,0.683663189411163
26946,0.104122847318649,0.654923975467682
26947,0.232969596982002,0.675472497940063
26948,0.0305596888065338,0.0439091324806213
26949,0.01,0.01
26950,0.142617717385292,0.428309917449951
26951,0.110169947147369,0.421164005994797
26952,0.822682023048401,0.970182120800018
26953,0.578358769416809,0.93968403339386
26954,0.0612696260213852,0.257613241672516
26955,0.165882706642151,0.712267637252808
26956,0.245462030172348,0.462894082069397
26957,0.0332235544919968,0.873920083045959
26958,0.111401155591011,0.842511415481567
26959,0.103983178734779,0.18947434425354
26960,0.055731862783432,0.0617611706256866
26961,0.20013339817524,0.479910641908646
26962,0.146335706114769,0.702333509922028
26963,0.167940825223923,0.312081933021545
26964,0.126682907342911,0.182853132486343
26965,0.754129469394684,0.941810607910156
26966,0.138361379504204,0.203917443752289
26967,0.18768572807312,0.57576996088028
26968,0.0771035850048065,0.863311231136322
26969,0.0704967975616455,0.334572792053223
26970,0.576057493686676,0.530894637107849
26971,0.121072322130203,0.248526275157928
26972,0.01,0.01
26973,0.0887390226125717,0.0491338968276978
26974,0.242234602570534,0.376776993274689
26975,0.12019619345665,0.671850621700287
26976,0.955403089523315,0.713663935661316
26977,0.0694223493337631,0.343071222305298
26978,0.01,0.593706548213959
26979,0.500717282295227,0.810197472572327
26980,0.0727163255214691,0.11918169260025
26981,0.0201597809791565,0.265257477760315
26982,0.663502395153046,0.83254599571228
26983,0.132589593529701,0.527632415294647
26984,0.0956304371356964,0.160264998674393
26985,0.00907561182975769,0.01
26986,0.117934599518776,0.499538719654083
26987,0.118342846632004,0.238592594861984
26988,0.00674748420715332,0.246320992708206
26989,0.202111974358559,0.953972816467285
26990,0.00699302554130554,0.228725522756577
26991,0.29631233215332,0.479183822870255
26992,0.146750807762146,0.282200127840042
26993,0.139456793665886,0.845368027687073
26994,0.107828199863434,0.37997955083847
26995,0.0711722671985626,0.629523098468781
26996,0.22954086959362,0.386555403470993
26997,0.0345733463764191,0.01
26998,0.01,0.01
26999,0.309084683656693,0.401523053646088
27000,0.122403144836426,0.39549794793129
27001,0.0235139280557632,0.72522497177124
27002,0.01,0.117803156375885
27003,0.0266932994127274,0.237800270318985
27004,0.170580625534058,0.548481285572052
27005,0.445387780666351,0.826561331748962
27006,0.723414540290833,0.836294591426849
27007,0.0920687764883041,0.137245297431946
27008,0.119954347610474,0.2019362449646
27009,0.114917293190956,0.305090308189392
27010,0.115417212247849,0.234274178743362
27011,0.125800371170044,0.196379840373993
27012,0.316335886716843,0.725973308086395
27013,0.126029342412949,0.334167301654816
27014,0.0508342087268829,0.362517148256302
27015,0.10834589600563,0.480891466140747
27016,0.14099483191967,0.319205611944199
27017,0.508529841899872,0.808883488178253
27018,0.0956939458847046,0.161798000335693
27019,0.846133708953857,0.975754022598267
27020,0.15258401632309,0.254326164722443
27021,0.107534691691399,0.622252941131592
27022,0.153840571641922,0.355553150177002
27023,0.118046328425407,0.125437945127487
27024,0.100255325436592,0.324916064739227
27025,0.0666472166776657,0.01
27026,0.0915141701698303,0.718165576457977
27027,0.113725200295448,0.76174783706665
27028,0.345323920249939,0.805895805358887
27029,0.053489476442337,0.21558278799057
27030,0.205398827791214,0.462894082069397
27031,0.20236924290657,0.788407206535339
27032,0.214517429471016,0.733477771282196
27033,0.317792892456055,0.754437267780304
27034,0.0348661988973618,0.359154969453812
27035,0.121790573000908,0.250612914562225
27036,0.170731037855148,0.793859660625458
27037,0.628091216087341,0.750235676765442
27038,0.0579554885625839,0.01
27039,0.711392283439636,0.877594828605652
27040,0.155339598655701,0.279317557811737
27041,0.105577379465103,0.723459839820862
27042,0.00968465209007263,0.45997941493988
27043,0.251085251569748,0.960930705070496
27044,0.01,0.01
27045,0.164561554789543,0.731491446495056
27046,0.1252271682024,0.234300941228867
27047,0.562951028347015,0.484175711870193
27048,0.150806665420532,0.343810528516769
27049,0.13263663649559,0.900169551372528
27050,0.043250560760498,0.57513815164566
27051,0.200128972530365,0.481578767299652
27052,0.0814279317855835,0.364057123661041
27053,0.905357837677002,0.992811441421509
27054,0.0119979679584503,0.01
27055,0.108537495136261,0.738154053688049
27056,0.01,0.01
27057,0.01,0.01
27058,0.739878296852112,0.87940239906311
27059,0.0987638086080551,0.237955808639526
27060,0.0317513644695282,0.454040825366974
27061,0.0874239951372147,0.763405919075012
27062,0.117384418845177,0.364852279424667
27063,0.0930472165346146,0.462894082069397
27064,0.130067378282547,0.592253804206848
27065,0.121283382177353,0.304882973432541
27066,0.0830389410257339,0.372858822345734
27067,0.444162935018539,0.754113435745239
27068,0.843388438224792,0.949405193328857
27069,0.577990174293518,0.902895927429199
27070,0.0673773288726807,0.0165753364562988
27071,0.122419282793999,0.220334202051163
27072,0.0682705640792847,0.491596788167953
27073,0.0764904767274857,0.740682601928711
27074,0.0947049856185913,0.334406435489655
27075,0.647977709770203,0.830803394317627
27076,0.520034790039062,0.848407745361328
27077,0.0829221904277802,0.136168152093887
27078,0.281984478235245,0.900972247123718
27079,0.253558963537216,0.835551142692566
27080,0.149314567446709,0.281421899795532
27081,0.0661489963531494,0.547523558139801
27082,0.209224537014961,0.358220666646957
27083,0.108625501394272,0.334690034389496
27084,0.796110868453979,0.834701776504517
27085,0.0682887136936188,0.01
27086,0.0559233725070953,0.271148383617401
27087,0.244731336832047,0.253312706947327
27088,0.226575702428818,0.803118109703064
27089,0.154288560152054,0.221267700195312
27090,0.260586470365524,0.581153154373169
27091,0.507436811923981,0.19430547952652
27092,0.096101775765419,0.26924079656601
27093,0.142643332481384,0.236570835113525
27094,0.01,0.0658868849277496
27095,0.116785913705826,0.572343766689301
27096,0.0635041743516922,0.206684947013855
27097,0.678150117397308,0.771424174308777
27098,0.58816397190094,0.803942501544952
27099,0.118724480271339,0.358580261468887
27100,0.115678012371063,0.680863976478577
27101,0.101801648736,0.562286496162415
27102,0.12377142906189,0.80745792388916
27103,0.01,0.01
27104,0.213374808430672,0.634302079677582
27105,0.127838432788849,0.341876953840256
27106,0.626801490783691,0.866337895393372
27107,0.305563777685165,0.667941451072693
27108,0.187228351831436,0.574126839637756
27109,0.0992802083492279,0.198751240968704
27110,0.103412702679634,0.514778077602386
27111,0.0773447751998901,0.344225198030472
27112,0.232301667332649,0.754674017429352
27113,0.118498668074608,0.225160866975784
27114,0.17434287071228,0.411047160625458
27115,0.39963573217392,0.836673140525818
27116,0.284561216831207,0.795687973499298
27117,0.110177233815193,0.195934802293777
27118,0.194383889436722,0.51245391368866
27119,0.116320446133614,0.249791622161865
27120,0.160973250865936,0.934356212615967
27121,0.00655725598335266,0.762930274009705
27122,0.0471115857362747,0.47050666809082
27123,0.0399860888719559,0.236292243003845
27124,0.113772585988045,0.103033304214478
27125,0.0740805119276047,0.0942306518554688
27126,0.215755984187126,0.01
27127,0.102875992655754,0.0957930088043213
27128,0.131810575723648,0.607044816017151
27129,0.57115226984024,0.86055189371109
27130,0.129844442009926,0.338432908058167
27131,0.080306276679039,0.110876888036728
27132,0.51197761297226,0.855661749839783
27133,0.0933400243520737,0.783575654029846
27134,0.658219695091248,0.882077693939209
27135,0.10855458676815,0.716340780258179
27136,0.107286870479584,0.542573273181915
27137,0.041532889008522,0.0996326208114624
27138,0.142652943730354,0.662576615810394
27139,0.116277500987053,0.198421806097031
27140,0.925391793251038,0.905968487262726
27141,0.512330055236816,0.823878228664398
27142,0.106877669692039,0.267779350280762
27143,0.349314153194427,0.677925825119019
27144,0.0772434622049332,0.01
27145,0.502248704433441,0.748437285423279
27146,0.0374179482460022,0.874552547931671
27147,0.0875228494405746,0.267459273338318
27148,0.151616215705872,0.0685526430606842
27149,0.257301539182663,0.24053755402565
27150,0.504232823848724,0.999939382076263
27151,0.161378726363182,0.77269321680069
27152,0.0530564486980438,0.240610599517822
27153,0.190179944038391,0.799485325813293
27154,0.483900904655457,0.941027760505676
27155,0.150650501251221,0.767450034618378
27156,0.0727966129779816,0.363360464572906
27157,0.01,0.256023168563843
27158,0.115216836333275,0.279935151338577
27159,0.074424684047699,0.198525756597519
27160,0.132793486118317,0.0955106914043427
27161,0.259210348129272,0.708647131919861
27162,0.142641857266426,0.833975911140442
27163,0.707940399646759,0.411040425300598
27164,0.230534046888351,0.250541239976883
27165,0.381709933280945,0.620768189430237
27166,0.0961981862783432,0.283142268657684
27167,0.100036889314651,0.523373425006866
27168,0.0614722818136215,0.713526964187622
27169,0.562732934951782,0.741190969944
27170,0.34087085723877,0.822463750839233
27171,0.115549147129059,0.297371119260788
27172,0.0745040774345398,0.780591487884521
27173,0.2106554210186,0.742605447769165
27174,0.00417545437812805,0.140918731689453
27175,0.12649293243885,0.187583565711975
27176,0.522218227386475,0.86012864112854
27177,0.714164614677429,0.877038359642029
27178,0.128134220838547,0.359040498733521
27179,0.0847304463386536,0.217273145914078
27180,0.316273659467697,0.474701553583145
27181,0.0618470907211304,0.761184930801392
27182,0.475025981664658,0.847868144512177
27183,0.081559494137764,0.51699835062027
27184,0.100961670279503,0.353003084659576
27185,0.408735036849976,0.758945226669312
27186,0.129935055971146,0.77654629945755
27187,0.0398958176374435,0.0461130738258362
27188,0.0900111794471741,0.464247435331345
27189,0.107983931899071,0.684208929538727
27190,0.549317836761475,0.869158089160919
27191,0.123963594436646,0.869566142559052
27192,0.561357140541077,0.781562626361847
27193,0.01,0.01
27194,0.270391523838043,0.540164351463318
27195,0.0427103936672211,0.075169712305069
27196,0.295496225357056,0.299253284931183
27197,0.0791121125221252,0.505875527858734
27198,0.952098727226257,0.99
27199,0.042645737528801,0.163519322872162
27200,0.417710900306702,0.771223783493042
27201,0.598102450370789,0.842845797538757
27202,0.0947801023721695,0.133840531110764
27203,0.147974878549576,0.280806392431259
27204,0.0641014277935028,0.136704385280609
27205,0.163435891270638,0.545902729034424
27206,0.00667193531990051,0.162384271621704
27207,0.171926707029343,0.462894082069397
27208,0.699001550674438,0.804982542991638
27209,0.289075791835785,0.499155730009079
27210,0.347230494022369,0.328519403934479
27211,0.148814827203751,0.272184699773788
27212,0.562134504318237,0.874317824840546
27213,0.493955552577972,0.535113155841827
27214,0.0519398003816605,0.0257182717323303
27215,0.150031059980392,0.509095728397369
27216,0.0931944847106934,0.902242004871368
27217,0.142286449670792,0.252087026834488
27218,0.627684354782104,0.904066801071167
27219,0.558125019073486,0.689862608909607
27220,0.112685590982437,0.379820585250854
27221,0.246928974986076,0.710870862007141
27222,0.140529185533524,0.640646994113922
27223,0.0964470654726028,0.587554693222046
27224,0.127459391951561,0.806412577629089
27225,0.137093767523766,0.25341260433197
27226,0.0952623337507248,0.290529161691666
27227,0.125650674104691,0.331373453140259
27228,0.5139200091362,0.844420075416565
27229,0.578930139541626,0.944538712501526
27230,0.200014144182205,0.915994167327881
27231,0.439842343330383,0.891244530677795
27232,0.129029259085655,0.579228937625885
27233,0.160678505897522,0.322198867797852
27234,0.136179700493813,0.0922969281673431
27235,0.929743766784668,0.9727942943573
27236,0.111808151006699,0.82629406452179
27237,0.388050466775894,0.619265615940094
27238,0.310487568378448,0.709743559360504
27239,0.466222167015076,0.217134594917297
27240,0.109679371118546,0.534949958324432
27241,0.108475029468536,0.250961363315582
27242,0.100645080208778,0.476143598556519
27243,0.0618711560964584,0.148549556732178
27244,0.0914736539125443,0.104976654052734
27245,0.150109022855759,0.280276030302048
27246,0.779504537582397,0.99
27247,0.135807007551193,0.862653195858002
27248,0.238851949572563,0.774302184581757
27249,0.135787814855576,0.341130882501602
27250,0.157211884856224,0.286509424448013
27251,0.118853360414505,0.306861132383347
27252,0.105489194393158,0.536199271678925
27253,0.0828694999217987,0.838047385215759
27254,0.806302785873413,0.926412880420685
27255,0.15984696149826,0.345398187637329
27256,0.588101744651794,0.980658888816833
27257,0.35133758187294,0.396755009889603
27258,0.327362954616547,0.758983850479126
27259,0.689212799072266,0.881919503211975
27260,0.137401223182678,0.502864181995392
27261,0.122943490743637,0.741716861724854
27262,0.33635288476944,0.676669418811798
27263,0.0514485388994217,0.01
27264,0.0864796340465546,0.01
27265,0.0858368873596191,0.241298496723175
27266,0.141807407140732,0.408982962369919
27267,0.108062714338303,0.566076636314392
27268,0.01,0.0582795739173889
27269,0.593101739883423,0.517331719398499
27270,0.0895005166530609,0.143339246511459
27271,0.0511243641376495,0.383484721183777
27272,0.00178292393684387,0.348518311977386
27273,0.0854269415140152,0.210567086935043
27274,0.128354996442795,0.427971005439758
27275,0.266442149877548,0.487103432416916
27276,0.01,0.23881259560585
27277,0.0548903942108154,0.762027621269226
27278,0.162325710058212,0.309327304363251
27279,0.0949686169624329,0.569948792457581
27280,0.314251959323883,0.462894082069397
27281,0.193173870444298,0.462894082069397
27282,0.0963390022516251,0.694541931152344
27283,0.01,0.01
27284,0.226091966032982,0.254261255264282
27285,0.112931653857231,0.337958574295044
27286,0.152799516916275,0.462894082069397
27287,0.242234602570534,0.536551713943481
27288,0.436580836772919,0.893942832946777
27289,0.311919808387756,0.537931740283966
27290,0.0204500406980515,0.180494219064713
27291,0.658551692962646,0.837357044219971
27292,0.0857855677604675,0.503343820571899
27293,0.138312175869942,0.855462968349457
27294,0.0201040208339691,0.065045952796936
27295,0.203620672225952,0.852993726730347
27296,0.0916886180639267,0.629423856735229
27297,0.0984576195478439,0.488046258687973
27298,0.127447202801704,0.280044257640839
27299,0.21614533662796,0.770291328430176
27300,0.133571058511734,0.85755729675293
27301,0.01,0.01
27302,0.215794056653976,0.746737122535706
27303,0.0127812325954437,0.01
27304,0.120895743370056,0.802747368812561
27305,0.0566528886556625,0.01
27306,0.141088038682938,0.539035320281982
27307,0.766952812671661,0.816379904747009
27308,0.155746221542358,0.309083998203278
27309,0.55431854724884,0.950438022613525
27310,0.115104407072067,0.251342505216599
27311,0.124735340476036,0.128687024116516
27312,0.143813446164131,0.558302164077759
27313,0.131978571414948,0.247209072113037
27314,0.0850399881601334,0.0529711246490479
27315,0.106819823384285,0.506551563739777
27316,0.452208340167999,0.809981346130371
27317,0.124290019273758,0.231110781431198
27318,0.357142806053162,0.346058011054993
27319,0.497201770544052,0.919799566268921
27320,0.196230679750443,0.775306880474091
27321,0.0437052994966507,0.459129303693771
27322,0.0279946029186249,0.01
27323,0.101861715316772,0.368906199932098
27324,0.462102174758911,0.631012737751007
27325,0.790286660194397,0.99
27326,0.241212785243988,0.627594828605652
27327,0.422836005687714,0.614768505096436
27328,0.205512315034866,0.749555230140686
27329,0.137698084115982,0.283772975206375
27330,0.01,0.405001223087311
27331,0.241232812404633,0.402863740921021
27332,0.132127299904823,0.804856419563293
27333,0.758360028266907,0.811613917350769
27334,0.0670415014028549,0.01
27335,0.217997625470161,0.248097628355026
27336,0.0836159884929657,0.218435794115067
27337,0.397961497306824,0.843264102935791
27338,0.10190986096859,0.516243696212769
27339,0.279435485601425,0.322156012058258
27340,0.0244356840848923,0.165106862783432
27341,0.161132618784904,0.70562469959259
27342,0.0261997580528259,0.327986359596252
27343,0.114751577377319,0.210768491029739
27344,0.350246906280518,0.605608582496643
27345,0.10920225083828,0.272030591964722
27346,0.820459008216858,0.94522625207901
27347,0.625658631324768,0.8765789270401
27348,0.111413732171059,0.276868373155594
27349,0.10772742331028,0.13931143283844
27350,0.141733005642891,0.843648195266724
27351,0.722145080566406,0.824274778366089
27352,0.0648003071546555,0.297385156154633
27353,0.01,0.01
27354,0.134090647101402,0.766838788986206
27355,0.270218759775162,0.270237863063812
27356,0.285419940948486,0.675741076469421
27357,0.101302653551102,0.388036608695984
27358,0.173744440078735,0.810388445854187
27359,0.31938773393631,0.737057983875275
27360,0.144615948200226,0.689766883850098
27361,0.0531144142150879,0.821235060691833
27362,0.280670672655106,0.585973501205444
27363,0.248160913586617,0.434249669313431
27364,0.115236550569534,0.586695730686188
27365,0.273546397686005,0.561972260475159
27366,0.548631608486176,0.762998342514038
27367,0.187464818358421,0.56985342502594
27368,0.126517415046692,0.68819934129715
27369,0.125087454915047,0.105500489473343
27370,0.01,0.83930766582489
27371,0.140345349907875,0.240089863538742
27372,0.113550364971161,0.210621178150177
27373,0.663020431995392,0.756278038024902
27374,0.0487963855266571,0.309283018112183
27375,0.135441422462463,0.831648230552673
27376,0.354891628026962,0.141596496105194
27377,0.125471338629723,0.368019312620163
27378,0.0907057821750641,0.195078521966934
27379,0.0929333716630936,0.237459599971771
27380,0.113176316022873,0.854788541793823
27381,0.114087522029877,0.55135303735733
27382,0.330777883529663,0.158467501401901
27383,0.260294646024704,0.652701139450073
27384,0.106006488204002,0.514298498630524
27385,0.115675315260887,0.827381730079651
27386,0.26278018951416,0.818978190422058
27387,0.219761401414871,0.845024585723877
27388,0.202155128121376,0.306409865617752
27389,0.172193497419357,0.208114087581635
27390,0.01,0.01
27391,0.153554052114487,0.657470345497131
27392,0.739371776580811,0.862170934677124
27393,0.01,0.0122804641723633
27394,0.01,0.317720413208008
27395,0.640074014663696,0.777592539787292
27396,0.0804600715637207,0.0270481705665588
27397,0.739552140235901,0.946088910102844
27398,0.26948755979538,0.816981494426727
27399,0.0802805423736572,0.356083393096924
27400,0.149530425667763,0.55979061126709
27401,0.364810883998871,0.383403748273849
27402,0.115975052118301,0.679173409938812
27403,0.0997853428125381,0.261949628591537
27404,0.488172173500061,0.323297649621964
27405,0.869825482368469,0.873208284378052
27406,0.126012459397316,0.279581993818283
27407,0.0681872069835663,0.0208250880241394
27408,0.104708030819893,0.604092121124268
27409,0.715861082077026,0.962987184524536
27410,0.141593530774117,0.275668144226074
27411,0.165605112910271,0.462894082069397
27412,0.144635587930679,0.567230463027954
27413,0.026835173368454,0.236291348934174
27414,0.634650945663452,0.767592072486877
27415,0.104893088340759,0.318059921264648
27416,0.171670198440552,0.564579010009766
27417,0.104665905237198,0.251205146312714
27418,0.483659029006958,0.207303881645203
27419,0.603480339050293,0.931201696395874
27420,0.120801478624344,0.21135938167572
27421,0.186497777700424,0.513375461101532
27422,0.281730115413666,0.789597868919373
27423,0.0555659085512161,0.265806913375854
27424,0.126555413007736,0.526267349720001
27425,0.02372145652771,0.571163654327393
27426,0.117650210857391,0.266161620616913
27427,0.172320336103439,0.362093657255173
27428,0.0991173684597015,0.208685278892517
27429,0.544975638389587,0.2428038418293
27430,0.113424152135849,0.591224133968353
27431,0.361973762512207,0.602491974830627
27432,0.141560256481171,0.672622621059418
27433,0.115629211068153,0.721962571144104
27434,0.1680728495121,0.462894082069397
27435,0.372072339057922,0.709253787994385
27436,0.147109925746918,0.462894082069397
27437,0.130674034357071,0.182757884263992
27438,0.0998449325561523,0.462894082069397
27439,0.287465572357178,0.294754534959793
27440,0.16887167096138,0.403497099876404
27441,0.868687987327576,0.918125092983246
27442,0.141470238566399,0.99
27443,0.0621936023235321,0.166271835565567
27444,0.0504847019910812,0.01
27445,0.0754279792308807,0.01
27446,0.242234602570534,0.259439200162888
27447,0.0630737543106079,0.216095864772797
